,Unnamed: 0_fpl,player_id,name_fpl,display_slug,team_id,team,team_slug,position_fpl,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists_fpl,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,fbref_id_fpl,Unnamed: 0_fbref,name_fbref,profile_url,nationality,position_fbref,age,minutes_90s_x,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,goals_per_shot,goals_per_shot_on_target,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,passes_completed_x,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_fbref,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses_x,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed_y,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions_x,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,games,minutes,minutes_per_game,minutes_pct,minutes_90s_y,games_starts,minutes_per_start,games_subs,minutes_per_sub,unused_subs,points_per_match,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions_y,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,fbref_id_fbref
79,81,69,Leandro Trossard,Trossard,3,brighton,BHA,MID,3.6,4.2,,2020-11-07T00:00:21.373051Z,a,79,0.7,13.9,0.7,146,20,40,54,16,23,33,23,2,288187,297837,100.0,100.0,0,0,-3,3,4.7,4.2,57,3274,4176,2,5,8,23,0,0,0,7,250,3.0,,,,,,38ceb24a,6.0,Leandro Trossard,https://fbref.com/en/players/38ceb24a/Leandro-Trossard,"['be', 'BEL']","FW,MF",26 years and 084 days,18.3,2.0,40.0,14.0,35.0,2.19,0.05,0.14,1.0,0.0,0.0,3.7,3.7,0.09,-1.7,-1.7,528.0,718.0,73.5,10347.0,2918.0,229.0,284.0,80.6,205.0,249.0,82.3,83.0,135.0,61.5,4.0,3.4,0.6,34.0,49.0,45.0,13.0,80.0,657.0,61.0,20.0,5.0,108.0,44.0,47.0,32.0,7.0,17.0,2.0,433.0,138.0,147.0,166.0,527.0,13.0,6.0,4.0,528.0,7.0,10.0,23.0,36.0,68.0,3.72,46.0,9.0,2.0,6.0,3.0,7.0,0.38,5.0,1.0,0.0,1.0,0.0,0.0,19.0,15.0,3.0,12.0,4.0,5.0,21.0,23.8,16.0,232.0,78.0,33.6,55.0,96.0,81.0,24.0,3.0,0.0,21.0,11.0,30.0,3.0,0.0,925.0,4.0,79.0,391.0,525.0,88.0,868.0,21.0,36.0,58.3,22.0,2.0,692.0,4067.0,2054.0,895.0,651.0,72.7,30.0,42.0,22.0,1646.0,75.0,73.2,18.3,18.0,85.0,4.0,30.0,1.0,1.0,21.0,23.0,-2.0,-0.11,0.49,26.2,16.2,10.0,0.54,0.64,2.0,0.0,0.0,15.0,19.0,4.0,47.0,11.0,15.0,0.0,0.0,0.0,137.0,2.0,16.0,11.1,38ceb24a
80,82,71,Alireza Jahanbakhsh,Jahanbakhsh,3,brighton,BHA,MID,1.2,0.2,,2021-01-11T22:30:26.203805Z,a,14,0.0,2.6,0.0,371,220,156,159,130,86,294,135,0,2163,4960,100.0,100.0,0,0,-1,1,0.7,0.2,54,39,51,0,1,0,7,0,0,0,0,66,,,,,,,08452314,18.0,Alireza Jahanbakhsh,https://fbref.com/en/players/08452314/Alireza-Jahanbakhsh,"['ir', 'IRN']","FW,MF",27 years and 199 days,2.9,0.0,12.0,2.0,16.7,4.11,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.1,-1.2,-1.2,84.0,115.0,73.0,1323.0,305.0,40.0,47.0,85.1,29.0,39.0,74.4,9.0,15.0,60.0,1.0,1.8,-0.8,7.0,3.0,8.0,3.0,8.0,111.0,4.0,0.0,2.0,17.0,3.0,11.0,0.0,0.0,0.0,0.0,81.0,16.0,18.0,7.0,96.0,7.0,2.0,2.0,84.0,0.0,2.0,2.0,7.0,13.0,4.45,11.0,0.0,0.0,1.0,1.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,7.0,28.6,5.0,38.0,12.0,31.6,4.0,13.0,21.0,4.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,151.0,1.0,8.0,56.0,98.0,20.0,147.0,8.0,9.0,88.9,8.0,0.0,103.0,509.0,315.0,175.0,116.0,66.3,8.0,4.0,12.0,263.0,22.0,11.7,2.9,2.0,64.0,10.0,14.0,2.0,0.67,3.0,7.0,-4.0,-1.37,-1.28,6.3,4.8,1.5,0.52,0.17,2.0,0.0,0.0,3.0,1.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,19.0,2.0,12.0,14.3,08452314
81,83,72,José Izquierdo,Izquierdo,3,brighton,BHA,MID,0.0,0.0,,2020-08-15T10:00:11.482611Z,a,0,0.0,0.0,0.0,664,664,663,272,272,272,667,272,0,10269,10279,100.0,100.0,0,0,0,0,0.5,0.0,55,19,32,0,0,0,0,0,0,0,0,0,,,,,,,ca2bc3df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,84,73,Matthew Clarke,Clarke,3,brighton,BHA,DEF,0.0,0.0,Joined Derby County on loan until the end of the season on 26/8. - Expected back 01 Jul,2020-08-26T10:30:05.746418Z,u,0,0.0,0.0,0.0,567,554,538,221,222,216,574,221,0,339,708,0.0,0.0,0,0,-1,1,0.0,0.0,44,0,1,0,0,0,0,0,0,0,0,0,,,,,,,8ea2227a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,85,74,Ben White,White,3,brighton,BHA,DEF,2.9,4.2,,2020-09-14T21:30:11.221083Z,a,70,1.0,15.9,2.2,138,188,244,58,44,73,199,54,0,227111,177321,100.0,100.0,0,0,-1,1,4.7,4.2,44,25997,16376,0,0,8,31,0,0,0,2,388,,,,,,,35e413f1,0.0,Ben White,https://fbref.com/en/players/35e413f1/Ben-White,"['eng', 'ENG']","DF,MF",23 years and 141 days,23.5,0.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4,962.0,1165.0,82.6,19886.0,5953.0,322.0,360.0,89.4,483.0,541.0,89.3,149.0,240.0,62.1,0.0,0.5,-0.5,7.0,79.0,15.0,1.0,78.0,1124.0,41.0,24.0,2.0,98.0,24.0,13.0,0.0,0.0,0.0,0.0,844.0,103.0,218.0,84.0,970.0,63.0,17.0,7.0,962.0,2.0,26.0,17.0,19.0,22.0,0.93,18.0,0.0,1.0,0.0,1.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,39.0,22.0,19.0,16.0,4.0,17.0,51.0,33.3,34.0,279.0,93.0,33.3,129.0,129.0,21.0,46.0,16.0,0.0,30.0,23.0,62.0,50.0,0.0,1353.0,127.0,585.0,651.0,192.0,18.0,1315.0,14.0,25.0,56.0,18.0,0.0,891.0,4348.0,2207.0,954.0,913.0,95.7,6.0,12.0,24.0,2119.0,88.0,94.2,23.5,24.0,88.0,0.0,0.0,1.0,1.08,25.0,31.0,-6.0,-0.25,-0.25,32.2,24.0,8.2,0.35,-0.43,2.0,0.0,0.0,20.0,8.0,0.0,13.0,23.0,22.0,0.0,0.0,0.0,222.0,32.0,29.0,52.5,35e413f1
84,86,75,Bernardo Fernandes da Silva Junior,Bernardo,3,brighton,BHA,DEF,1.7,0.0,Joined Red Bull Salzburg on loan until the end of the season on 19/1,2021-01-20T23:30:17.856679Z,u,5,0.0,1.3,4.7,406,332,266,159,113,84,369,135,0,319447,859248,0.0,0.0,0,0,-1,1,0.0,0.0,39,0,13868,0,0,0,3,0,0,0,0,30,,,,,,,17370b95,19.0,Bernardo,https://fbref.com/en/players/17370b95/Bernardo,"['br', 'BRA']","DF,MF",25 years and 288 days,2.3,0.0,4.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3,62.0,87.0,71.3,1042.0,288.0,32.0,38.0,84.2,24.0,34.0,70.6,5.0,6.0,83.3,0.0,0.2,-0.2,2.0,3.0,2.0,1.0,6.0,80.0,7.0,1.0,0.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,58.0,21.0,8.0,61.0,10.0,5.0,6.0,0.0,62.0,1.0,1.0,1.0,10.0,4.0,1.75,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,6.0,1.0,1.0,4.0,6.0,66.7,2.0,34.0,13.0,38.2,15.0,9.0,10.0,6.0,0.0,0.0,6.0,0.0,8.0,3.0,0.0,116.0,3.0,28.0,40.0,54.0,5.0,109.0,0.0,2.0,0.0,0.0,0.0,68.0,270.0,118.0,99.0,78.0,78.8,2.0,5.0,3.0,206.0,69.0,9.2,2.3,2.0,90.0,1.0,26.0,9.0,0.0,0.0,3.0,-3.0,-1.31,-1.18,1.1,4.7,-3.6,-1.58,-2.15,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,12.0,5.0,6.0,45.5,17370b95
85,87,76,Yves Bissouma,Bissouma,3,brighton,BHA,MID,2.1,2.6,,2021-01-02T20:30:19.121459Z,a,49,0.6,11.1,1.5,144,152,201,52,98,103,168,87,0,329716,526365,100.0,100.0,0,0,-1,1,3.1,2.6,44,4608,5310,1,0,7,28,0,0,0,2,297,,,2.0,,,,6c203af0,3.0,Yves Bissouma,https://fbref.com/en/players/6c203af0/Yves-Bissouma,"['ml', 'MLI']",MF,24 years and 180 days,21.6,1.0,24.0,2.0,8.3,1.11,0.04,0.5,1.0,0.0,0.0,0.7,0.7,0.03,0.3,0.3,929.0,1070.0,86.8,19171.0,3497.0,312.0,356.0,87.6,437.0,479.0,91.2,164.0,208.0,78.8,0.0,0.3,-0.3,7.0,84.0,15.0,2.0,80.0,1046.0,24.0,20.0,3.0,167.0,35.0,6.0,0.0,0.0,0.0,0.0,802.0,141.0,127.0,96.0,903.0,32.0,3.0,11.0,929.0,0.0,23.0,26.0,15.0,34.0,1.57,30.0,0.0,0.0,2.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,68.0,43.0,37.0,26.0,5.0,18.0,49.0,36.7,31.0,338.0,121.0,35.8,151.0,158.0,29.0,37.0,5.0,0.0,32.0,29.0,97.0,34.0,0.0,1316.0,59.0,356.0,750.0,306.0,6.0,1295.0,30.0,47.0,63.8,32.0,3.0,918.0,5568.0,2380.0,922.0,870.0,94.4,20.0,20.0,23.0,1943.0,84.0,86.4,21.6,22.0,87.0,1.0,29.0,0.0,1.13,22.0,28.0,-6.0,-0.28,-0.28,29.5,21.3,8.3,0.38,0.06,6.0,1.0,0.0,38.0,21.0,0.0,6.0,29.0,43.0,0.0,0.0,0.0,249.0,27.0,19.0,58.7,6c203af0
86,88,77,Tariq Lamptey,Lamptey,3,brighton,BHA,DEF,3.2,0.0,Lack of match fitness - 75% chance of playing,2020-12-18T14:00:20.367107Z,d,35,0.0,7.6,2.6,267,161,162,103,36,32,225,69,0,1222175,1284301,75.0,0.0,0,0,1,-1,0.4,0.0,46,1173,5874,1,3,2,15,0,0,0,2,156,,,,,,,f4e433d4,12.0,Tariq Lamptey,https://fbref.com/en/players/f4e433d4/Tariq-Lamptey,"['eng', 'ENG']",DF,20 years and 149 days,9.8,1.0,6.0,2.0,33.3,0.61,0.17,0.5,0.0,0.0,0.0,0.6,0.6,0.09,0.4,0.4,390.0,500.0,78.0,6346.0,1711.0,209.0,234.0,89.3,141.0,188.0,75.0,32.0,56.0,57.1,1.0,1.1,-0.1,11.0,12.0,12.0,7.0,27.0,404.0,96.0,5.0,0.0,60.0,13.0,30.0,0.0,0.0,0.0,0.0,295.0,107.0,98.0,102.0,285.0,16.0,91.0,1.0,390.0,0.0,9.0,9.0,16.0,24.0,2.44,19.0,0.0,1.0,0.0,4.0,4.0,0.41,2.0,0.0,0.0,0.0,2.0,0.0,17.0,10.0,9.0,6.0,2.0,7.0,14.0,50.0,7.0,124.0,41.0,33.1,49.0,53.0,22.0,15.0,1.0,0.0,14.0,13.0,30.0,17.0,0.0,635.0,18.0,169.0,278.0,249.0,33.0,544.0,17.0,34.0,50.0,18.0,2.0,417.0,2572.0,1683.0,466.0,384.0,82.4,16.0,15.0,11.0,886.0,81.0,39.4,9.8,11.0,81.0,0.0,0.0,0.0,0.91,12.0,15.0,-3.0,-0.3,-0.11,12.9,9.4,3.5,0.36,-0.02,4.0,1.0,1.0,21.0,28.0,1.0,30.0,13.0,10.0,2.0,1.0,0.0,83.0,5.0,12.0,29.4,f4e433d4
87,89,78,Aaron Connolly,Connolly,3,brighton,BHA,FWD,2.4,0.8,,2021-01-02T20:30:19.147753Z,a,34,0.2,6.5,0.3,319,267,96,36,42,35,245,36,0,82305,106896,100.0,100.0,0,0,-3,3,1.3,0.8,52,886,978,2,1,1,14,0,0,0,2,84,,,,,,,27c01749,16.0,Aaron Connolly,https://fbref.com/en/players/27c01749/Aaron-Connolly,"['ie', 'IRL']",FW,21 years and 029 days,7.4,2.0,18.0,7.0,38.9,2.45,0.11,0.29,0.0,0.0,0.0,3.0,3.0,0.17,-1.0,-1.0,68.0,88.0,77.3,1003.0,154.0,38.0,47.0,80.9,23.0,27.0,85.2,4.0,5.0,80.0,1.0,0.2,0.8,4.0,2.0,1.0,0.0,3.0,79.0,9.0,0.0,0.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,55.0,24.0,9.0,9.0,65.0,5.0,0.0,2.0,68.0,0.0,0.0,1.0,4.0,10.0,1.36,6.0,0.0,2.0,0.0,2.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,1.0,1.0,5.0,20.0,4.0,101.0,31.0,30.7,5.0,48.0,48.0,7.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,169.0,0.0,10.0,70.0,100.0,32.0,160.0,6.0,8.0,75.0,6.0,0.0,99.0,554.0,327.0,297.0,120.0,40.4,25.0,13.0,14.0,662.0,47.0,29.4,7.4,8.0,69.0,6.0,19.0,7.0,1.07,12.0,14.0,-2.0,-0.27,-0.05,11.0,6.5,4.5,0.62,0.35,0.0,0.0,0.0,5.0,13.0,8.0,2.0,0.0,4.0,1.0,0.0,0.0,25.0,10.0,28.0,26.3,27c01749
88,90,79,Steven Alzate,Alzate,3,brighton,BHA,MID,2.5,2.8,,2021-01-11T22:30:26.268264Z,a,28,0.7,6.7,0.6,305,179,263,135,111,132,282,130,1,190158,181956,100.0,100.0,0,0,-3,3,3.3,2.8,42,5694,3279,1,0,4,14,0,0,0,3,110,,,,,,,ad1f61f3,14.0,Steven Alzate,https://fbref.com/en/players/ad1f61f3/Steven-Alzate,"['co', 'COL']","MF,DF",22 years and 171 days,8.0,1.0,5.0,2.0,40.0,0.63,0.2,0.5,0.0,0.0,0.0,0.6,0.6,0.12,0.4,0.4,301.0,343.0,87.8,5401.0,1032.0,140.0,157.0,89.2,120.0,129.0,93.0,38.0,46.0,82.6,0.0,0.4,-0.4,8.0,22.0,6.0,0.0,26.0,331.0,12.0,2.0,0.0,64.0,9.0,2.0,1.0,1.0,0.0,0.0,282.0,35.0,26.0,27.0,292.0,11.0,8.0,1.0,301.0,0.0,3.0,5.0,8.0,21.0,2.63,17.0,0.0,1.0,3.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,10.0,3.0,3.0,2.0,6.0,33.3,4.0,119.0,43.0,36.1,36.0,53.0,30.0,14.0,1.0,0.0,13.0,5.0,21.0,9.0,1.0,424.0,17.0,95.0,220.0,132.0,16.0,413.0,7.0,12.0,58.3,8.0,0.0,307.0,1467.0,730.0,344.0,307.0,89.2,10.0,13.0,11.0,718.0,65.0,31.9,8.0,8.0,78.0,3.0,31.0,11.0,0.91,9.0,14.0,-5.0,-0.63,-0.57,9.7,7.8,1.9,0.24,-0.19,2.0,0.0,0.0,19.0,6.0,1.0,2.0,5.0,13.0,0.0,0.0,0.0,55.0,6.0,11.0,35.3,ad1f61f3
89,91,80,Alexis Mac Allister,Mac Allister,3,brighton,BHA,MID,2.8,2.0,,2021-02-01T16:30:27.126938Z,a,34,0.4,6.4,0.0,301,176,144,132,109,79,239,114,0,3827,6575,100.0,100.0,0,0,-2,2,2.5,2.0,53,167,135,1,1,4,5,0,0,0,3,100,4.0,,4.0,,,,83d074ff,15.0,Alexis Mac Allister,https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,"['ar', 'ARG']","MF,FW",22 years and 064 days,7.8,1.0,20.0,3.0,15.0,2.57,0.05,0.33,1.0,0.0,0.0,0.9,0.9,0.05,0.1,0.1,206.0,256.0,80.5,3507.0,893.0,98.0,115.0,85.2,79.0,96.0,82.3,22.0,29.0,75.9,1.0,1.8,-0.8,9.0,18.0,11.0,0.0,26.0,249.0,7.0,4.0,2.0,33.0,5.0,6.0,1.0,0.0,0.0,0.0,188.0,43.0,25.0,35.0,203.0,9.0,0.0,1.0,206.0,1.0,5.0,7.0,12.0,19.0,2.44,18.0,0.0,0.0,1.0,0.0,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,8.0,7.0,2.0,7.0,23.0,30.4,16.0,150.0,56.0,37.3,44.0,66.0,40.0,14.0,1.0,0.0,13.0,7.0,24.0,4.0,0.0,356.0,7.0,63.0,152.0,166.0,27.0,349.0,11.0,17.0,64.7,11.0,0.0,242.0,1232.0,588.0,320.0,238.0,74.4,15.0,12.0,12.0,701.0,58.0,31.2,7.8,8.0,80.0,4.0,16.0,5.0,0.92,5.0,5.0,0.0,0.0,0.35,10.7,7.8,2.9,0.37,-0.01,1.0,0.0,0.0,11.0,7.0,0.0,6.0,7.0,12.0,0.0,0.0,0.0,59.0,8.0,19.0,29.6,83d074ff
90,92,503,Christian Walton,Walton,3,brighton,BHA,GKP,0.0,0.0,,2020-09-12T09:00:11.155698Z,a,0,0.0,0.0,1.2,503,483,458,46,20,14,511,46,0,63055,90359,100.0,100.0,0,0,0,0,0.5,0.0,40,767,2924,0,0,0,0,0,0,0,0,0,,,,,,,c666574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,93,528,Jason Steele,Steele,3,brighton,BHA,GKP,0.0,0.0,,,a,0,0.0,0.0,0.6,501,480,455,44,17,11,509,44,0,83911,55335,,,0,0,0,0,0.5,0.0,40,380,2608,0,0,0,0,0,0,0,0,0,,,,,,,28300a16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,94,550,Jayson Molumby,Molumby,3,brighton,BHA,MID,1.0,0.0,Joined Preston North End on loan until the end of the season on 5/1. - Expected back 01 Jul,2021-01-11T12:00:22.222847Z,u,1,0.0,0.2,0.0,594,585,570,228,228,225,599,229,0,2278,2280,0.0,0.0,0,0,0,0,0.0,0.0,45,0,20,0,0,0,0,0,0,0,0,3,,,,,,,c908a1bc,24.0,Jayson Molumby,https://fbref.com/en/players/c908a1bc/Jayson-Molumby,"['ie', 'IRL']",MF,21 years and 204 days,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c908a1bc
93,95,574,Andi Zeqiri,Zeqiri,3,brighton,BHA,FWD,1.0,0.2,,,a,3,0.0,0.6,0.1,479,413,281,63,60,51,406,55,0,12690,10093,,,0,0,0,0,0.7,0.2,50,694,692,0,0,0,0,0,0,0,0,6,,,,,,,d01231f0,22.0,Andi Zeqiri,https://fbref.com/en/players/d01231f0/Andi-Zeqiri,"['ch', 'SUI']","FW,DF",21 years and 249 days,0.8,0.0,5.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3,5.0,11.0,45.5,89.0,34.0,4.0,5.0,80.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,7.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,2.65,2.0,0.0,0.0,0.0,0.0,1.0,1.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,16.7,2.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,4.0,18.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,60.0,47.0,35.0,13.0,37.1,1.0,2.0,3.0,68.0,23.0,3.0,0.8,0.0,0.0,3.0,23.0,10.0,1.67,2.0,0.0,2.0,2.65,2.98,3.1,1.0,2.1,2.78,2.48,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,33.3,d01231f0
94,96,588,Danny Welbeck,Welbeck,3,brighton,BHA,FWD,3.2,0.6,,2020-12-30T00:00:15.304730Z,a,39,0.1,7.1,0.3,303,206,61,34,33,28,177,31,1,192911,185177,100.0,100.0,0,0,0,0,1.1,0.6,55,1605,1877,2,2,2,10,0,0,0,6,115,,,,,,,ce5143da,17.0,Danny Welbeck,https://fbref.com/en/players/ce5143da/Danny-Welbeck,"['eng', 'ENG']",FW,30 years and 092 days,7.8,2.0,19.0,8.0,42.1,2.42,0.11,0.25,0.0,0.0,0.0,3.6,3.6,0.19,-1.6,-1.6,74.0,97.0,76.3,1007.0,230.0,50.0,65.0,76.9,17.0,20.0,85.0,6.0,7.0,85.7,0.0,0.7,-0.7,8.0,5.0,1.0,0.0,9.0,95.0,2.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,22.0,12.0,5.0,72.0,8.0,0.0,4.0,74.0,1.0,3.0,1.0,4.0,21.0,2.68,11.0,0.0,3.0,5.0,2.0,1.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,1.0,3.0,3.0,2.0,7.0,28.6,5.0,103.0,22.0,21.4,15.0,43.0,45.0,9.0,3.0,0.0,6.0,2.0,9.0,7.0,0.0,193.0,12.0,18.0,74.0,116.0,48.0,191.0,9.0,17.0,52.9,9.0,0.0,129.0,652.0,407.0,340.0,130.0,38.2,20.0,13.0,12.0,706.0,59.0,31.4,7.8,7.0,83.0,5.0,25.0,2.0,0.83,8.0,10.0,-2.0,-0.25,-0.02,13.7,7.9,5.8,0.74,0.54,0.0,0.0,0.0,11.0,8.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,28.0,10.0,28.0,26.3,ce5143da
