,player_id,name,display_slug,team_id,team,team_slug,position,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
86,77,Tariq Lamptey,Lamptey,3,brighton,BHA,DEF,3.2,1.0,Hamstring injury - 50% chance of playing,2020-12-18T14:00:20.367107Z,d,35,0.2,7.4,5.0,202,98,96,78,22,10,139,36,0,1218494,1070238,50.0,0.0,0,0,2,-2,0.0,0.0,47,1302,39975,1,3,2,15,0,0,0,2,156,,,,,,
87,78,Aaron Connolly,Connolly,3,brighton,BHA,FWD,2.7,1.3,Hamstring injury - Unknown return date,2021-01-02T20:30:19.147753Z,i,30,0.2,5.8,0.4,264,218,70,32,35,31,183,31,0,76323,96953,0.0,100.0,0,0,-3,3,0.0,1.3,52,1120,2053,2,1,1,13,0,0,0,2,78,,,,,,
88,79,Steven Alzate,Alzate,3,brighton,BHA,MID,1.8,0.8,,,a,14,0.2,3.3,1.1,319,163,292,140,101,149,286,135,0,171746,131371,,,0,0,-2,2,-0.2,0.8,43,7355,7763,0,0,2,13,0,0,0,0,74,,,,,,
89,80,Alexis Mac Allister,Mac Allister,3,brighton,BHA,MID,2.8,0.5,,2020-12-10T14:30:18.486416Z,a,14,0.1,2.6,0.0,342,334,300,149,169,154,357,160,0,2662,5523,100.0,100.0,0,0,-2,2,-0.5,0.5,53,37,63,1,0,0,2,0,0,0,3,36,4.0,,4.0,,,
90,503,Christian Walton,Walton,3,brighton,BHA,GKP,0.0,0.0,,2020-09-12T09:00:11.155698Z,a,0,0.0,0.0,1.3,472,452,428,42,16,12,477,42,0,42314,67142,100.0,100.0,0,0,0,0,-1.0,0.0,40,3555,2247,0,0,0,0,0,0,0,0,0,,,,,,
91,528,Jason Steele,Steele,3,brighton,BHA,GKP,0.0,0.0,,,a,0,0.0,0.0,0.8,468,448,424,38,12,8,473,38,0,75964,35375,,,0,0,0,0,-1.0,0.0,40,1176,1979,0,0,0,0,0,0,0,0,0,,,,,,
92,550,Jayson Molumby,Molumby,3,brighton,BHA,MID,1.0,0.0,,,a,1,0.0,0.2,0.0,553,542,530,210,211,208,557,210,0,2211,1752,,,0,0,0,0,-1.0,0.0,45,132,127,0,0,0,0,0,0,0,0,3,,,,,,
93,574,Andi Zeqiri,Zeqiri,3,brighton,BHA,FWD,1.0,0.3,,,a,2,0.1,0.4,0.1,448,377,212,56,54,45,374,49,0,5789,4350,,,0,0,0,0,-0.7,0.3,50,900,539,0,0,0,0,0,0,0,0,3,,,,,,
94,588,Danny Welbeck,Welbeck,3,brighton,BHA,FWD,4.0,2.3,Knee injury - 75% chance of playing,2020-12-30T00:00:15.304730Z,d,36,0.4,6.5,0.9,250,172,55,30,27,26,142,28,1,186463,119226,75.0,75.0,0,0,0,0,1.0,1.7,55,1157,14655,2,2,2,9,0,0,0,6,114,,,,,,
95,597,Robert Sánchez,Sánchez,3,brighton,BHA,GKP,2.7,2.5,,,a,16,0.6,3.6,0.8,228,518,505,21,45,42,326,21,0,65470,16061,,,0,0,-1,1,1.5,2.5,44,11076,4528,0,0,1,9,0,0,14,2,102,,,,,,
96,55,Dale Stephens,Stephens,4,burnley,BUR,MID,1.4,0.4,,2020-11-06T20:30:19.624560Z,a,7,0.1,1.6,4.8,374,367,266,161,178,135,363,163,0,298135,848637,100.0,100.0,0,0,-2,2,-0.6,0.0,43,11877,15614,0,0,0,4,0,0,0,0,31,,,,,,
97,81,James Tarkowski,Tarkowski,4,burnley,BUR,DEF,3.5,4.6,,2020-09-17T22:00:10.017429Z,a,46,0.9,8.7,2.5,105,225,126,40,55,20,150,39,0,94326,306322,100.0,100.0,0,0,-2,2,3.6,0.0,53,4669,9210,0,0,6,15,0,0,0,2,196,,,,,,
98,82,Phil Bardsley,Bardsley,4,burnley,BUR,DEF,0.3,0.0,,2020-11-29T21:30:18.549331Z,a,1,0.0,0.2,0.2,369,345,368,142,125,141,390,145,0,11559,40224,100.0,100.0,0,0,0,0,-1.0,0.0,45,154,349,0,0,0,8,0,0,0,0,24,,,,,,
99,83,Erik Pieters,Pieters,4,burnley,BUR,DEF,2.2,2.4,,2020-10-22T13:30:13.791092Z,a,18,0.6,4.2,0.5,382,330,275,149,117,86,362,132,0,43226,93598,100.0,100.0,0,0,-2,2,1.4,0.0,43,4353,2792,0,0,2,6,0,0,0,2,66,,,,,,
100,84,Jack Cork,Cork,4,burnley,BUR,MID,0.0,0.0,Lack of match fitness - Expected back 16 Jan,2020-08-15T10:00:11.504829Z,i,0,0.0,0.0,0.0,604,596,590,235,236,234,606,235,0,10351,10976,0.0,0.0,0,0,0,0,0.0,0.0,50,15,11,0,0,0,0,0,0,0,0,0,,,,,,
101,85,Kevin Long,Long,4,burnley,BUR,DEF,1.8,0.0,,2020-10-12T20:30:21.362818Z,a,11,0.0,2.6,0.2,269,356,329,102,130,116,334,118,0,11050,17642,100.0,100.0,0,0,-2,2,-1.0,0.0,43,242,418,0,0,1,12,0,0,0,1,76,,,,,,
102,86,Jay Rodriguez,Rodriguez,4,burnley,BUR,FWD,1.4,0.8,Knee injury - 75% chance of playing,2021-01-01T10:30:18.225481Z,d,17,0.1,2.9,0.2,361,227,152,42,38,41,283,42,0,13475,53766,75.0,75.0,0,0,-2,2,-0.1,0.0,58,67,902,0,1,2,12,0,0,0,0,47,,,,,3.0,
103,87,Ashley Barnes,Barnes,4,burnley,BUR,FWD,2.1,2.6,,2020-09-07T00:30:12.603985Z,a,25,0.4,4.2,0.3,305,138,46,36,20,23,124,26,0,25316,21076,100.0,100.0,0,0,0,0,1.6,0.0,60,3132,2471,1,0,4,13,0,0,0,2,40,,,,,1.0,
104,88,Ben Mee,Mee,4,burnley,BUR,DEF,5.3,6.4,,2020-09-07T00:30:12.617922Z,a,48,1.3,9.8,1.7,136,349,163,54,127,32,208,64,1,140689,48892,100.0,100.0,0,0,-1,1,5.4,0.0,49,28895,15387,1,0,5,8,0,0,0,6,185,,,,,,
105,89,Ashley Westwood,Westwood,4,burnley,BUR,MID,3.1,2.8,,,a,46,0.5,8.7,0.6,140,19,199,53,16,108,72,41,0,36619,60602,,,0,0,-2,2,1.8,0.0,53,2114,3062,1,2,6,20,0,0,0,2,239,1.0,,4.0,,,
106,90,Johann Berg Gudmundsson,Gudmundsson,4,burnley,BUR,MID,2.2,0.0,Lack of match fitness - 50% chance of playing,2020-12-11T16:00:20.140410Z,d,9,0.0,1.7,0.0,403,289,307,172,160,158,371,167,0,10287,14500,50.0,50.0,0,0,-1,1,-0.5,0.0,54,12,34,0,0,2,2,0,0,0,0,26,3.0,,3.0,,,
107,91,Chris Wood,Wood,4,burnley,BUR,FWD,3.1,3.4,,,a,47,0.5,7.6,1.7,183,121,21,21,16,9,51,16,0,195415,226927,,,0,0,-3,3,2.4,0.0,62,8831,11178,3,0,6,19,0,0,0,5,98,,,,,1.0,
108,92,Matthew Lowton,Lowton,4,burnley,BUR,DEF,3.5,4.6,,2020-09-30T20:00:20.120303Z,a,39,1.0,8.9,1.4,184,220,313,72,53,103,262,86,0,128180,30615,100.0,100.0,0,0,-1,1,3.6,0.0,44,15645,9040,0,0,5,12,0,0,0,2,184,,,,,,
109,93,Matej Vydra,Vydra,4,burnley,BUR,FWD,1.1,0.4,Back injury - 50% chance of playing,2020-12-22T01:00:16.206209Z,d,9,0.1,1.9,0.5,410,295,176,46,44,43,324,43,0,76507,99544,50.0,50.0,0,0,-2,2,-0.3,0.0,48,308,1883,0,0,0,2,0,0,0,0,26,,,,,,
110,94,Ben Gibson,Gibson,4,burnley,BUR,DEF,0.0,0.0,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,n,0,0.0,0.0,0.1,454,433,405,173,174,156,459,174,0,5959,17909,0.0,0.0,0,0,-1,1,0.0,0.0,39,93,258,0,0,0,0,0,0,0,0,0,,,,,,
111,95,Robbie Brady,Brady,4,burnley,BUR,MID,3.0,2.6,,2020-12-22T01:00:16.233135Z,a,30,0.5,6.0,0.1,227,165,193,90,103,106,220,104,0,8815,7868,100.0,100.0,0,0,0,0,1.6,0.0,50,1342,906,1,1,5,2,0,0,0,3,106,4.0,,5.0,,,
112,96,Nick Pope,Pope,4,burnley,BUR,GKP,5.4,6.6,,2020-11-26T14:00:20.660503Z,a,75,1.2,13.9,10.4,21,364,609,8,4,69,166,6,2,361469,720289,100.0,100.0,0,0,-1,1,5.6,0.0,54,20522,29006,0,0,6,15,0,0,51,14,295,,,,,,
113,97,Charlie Taylor,Taylor,4,burnley,BUR,DEF,3.4,4.0,Hamstring injury - 50% chance of playing,2020-12-29T20:00:14.011333Z,d,51,0.9,11.1,4.4,100,125,279,38,27,90,155,40,0,589035,535393,50.0,50.0,0,0,1,-1,1.5,0.0,46,1042,47464,0,2,5,20,0,0,0,3,251,,,,,,
114,98,Josh Brownhill,Brownhill,4,burnley,BUR,MID,2.4,2.6,,2020-11-29T21:30:18.607071Z,a,33,0.5,6.7,0.1,154,123,113,60,81,60,133,69,0,5825,5361,100.0,100.0,0,0,-1,1,1.6,0.0,49,706,421,0,0,6,15,0,0,0,0,170,,,1.0,,,
115,99,Bailey Peacock-Farrell,Peacock-Farrell,4,burnley,BUR,GKP,0.0,0.0,,2020-10-15T09:00:16.232697Z,a,0,0.0,0.0,1.7,428,460,436,31,22,18,444,31,0,74867,57970,100.0,100.0,0,0,0,0,-1.0,0.0,40,2832,3262,0,0,0,5,0,0,1,0,9,,,,,,
116,100,Dwight McNeil,McNeil,4,burnley,BUR,MID,2.6,1.8,Groin Injury - 75% chance of playing,2020-12-22T01:00:16.249461Z,d,34,0.3,6.0,0.3,181,48,250,72,34,127,136,71,0,18621,58966,75.0,75.0,0,0,-3,3,0.6,0.0,57,54,875,0,1,6,18,0,0,0,0,151,2.0,,6.0,,,
117,519,Jimmy Dunne,Dunne,4,burnley,BUR,DEF,4.0,0.0,Knock - 75% chance of playing,2021-01-01T10:30:19.319929Z,d,8,0.0,2.1,4.9,310,314,271,118,104,85,328,113,0,842987,576031,75.0,75.0,0,0,-1,1,-0.8,0.0,39,1217,31902,1,0,0,5,0,0,0,0,35,,,,,,
118,520,Bobby Thomas,Thomas,4,burnley,BUR,DEF,0.0,0.0,,,a,0,0.0,0.0,0.8,460,439,413,179,180,164,465,180,0,37685,33447,,,0,0,-1,1,-1.0,0.0,39,5281,2031,0,0,0,0,0,0,0,0,0,,,,,,
119,535,Josh Benson,Benson,4,burnley,BUR,MID,1.8,1.2,,,a,9,0.3,2.0,0.0,413,368,338,176,179,161,406,178,0,3169,2183,,,0,0,0,0,0.2,0.0,45,351,183,0,0,1,7,0,0,0,0,24,,,2.0,,,
120,536,Anthony Driscoll-Glennon,Driscoll-Glennon,4,burnley,BUR,DEF,0.0,0.0,,,a,0,0.0,0.0,0.1,477,457,433,183,184,170,482,184,0,5395,4966,,,0,0,0,0,-1.0,0.0,40,405,333,0,0,0,0,0,0,0,0,0,,,,,,
121,551,Mace Goodridge,Goodridge,4,burnley,BUR,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,549,537,525,207,208,205,553,207,0,1118,998,,,0,0,0,0,-1.0,0.0,45,51,58,0,0,0,0,0,0,0,0,0,,,,,,
122,583,Will Norris,Norris,4,burnley,BUR,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,475,455,431,44,18,14,480,44,0,11945,5288,,,0,0,0,0,-1.0,0.0,40,612,388,0,0,0,0,0,0,0,0,0,,,,,,
123,591,Max Thompson,Thompson,4,burnley,BUR,FWD,0.0,0.0,,,a,0,0.0,0.0,0.1,565,554,542,65,68,67,569,68,0,11835,8244,,,0,0,0,0,-1.0,0.0,45,1147,800,0,0,0,0,0,0,0,0,0,,,,,,
124,592,Lewis Richardson,Richardson,4,burnley,BUR,FWD,0.0,0.0,,,a,0,0.0,0.0,0.1,564,553,541,64,67,66,568,67,0,10945,7603,,,0,0,0,0,-1.0,0.0,45,784,644,0,0,0,0,0,0,0,0,0,,,,,,
125,612,Anthony Mancini,Mancini,4,burnley,BUR,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,566,555,543,220,221,218,570,220,0,109,46,,,0,0,0,0,-1.0,0.0,45,58,30,0,0,0,0,0,0,0,0,0,,,,,,
126,613,Joel Mumbongo,Mumbongo,4,burnley,BUR,FWD,0.0,0.0,,,a,0,0.0,0.0,0.0,560,549,537,63,66,65,564,66,0,551,227,,,0,0,0,0,-1.0,0.0,45,261,130,0,0,0,0,0,0,0,0,0,,,,,,
127,101,Willy Caballero,Caballero,5,chelsea,CHE,GKP,1.0,0.0,,,a,1,0.0,0.2,0.2,433,561,551,32,56,54,447,32,0,5129,20086,,,0,0,-3,3,0.0,-0.5,47,86,237,0,0,0,3,0,0,0,0,7,,,,,,
128,102,César Azpilicueta,Azpilicueta,5,chelsea,CHE,DEF,3.2,1.5,,,a,26,0.3,4.6,2.5,213,185,236,84,42,70,244,78,0,86156,438046,,,0,0,-4,4,0.0,1.0,56,660,3615,0,1,3,7,0,0,0,1,128,,,,,,
129,103,Olivier Giroud,Giroud,5,chelsea,CHE,FWD,3.0,2.7,,,a,27,0.4,4.0,1.4,252,212,80,31,34,33,191,34,1,169500,176841,,,0,0,-3,3,0.0,2.2,67,10242,15961,3,0,0,4,0,0,0,3,90,,,4.0,,,
130,104,Marcos Alonso,Alonso,5,chelsea,CHE,DEF,0.7,0.0,,,a,2,0.0,0.4,1.4,358,296,319,137,91,108,358,130,0,40669,194669,,,0,0,-4,4,0.0,-0.5,56,188,1551,0,0,0,6,0,0,0,0,36,,,5.0,,,
131,105,Jorge Luiz Frello Filho,Jorginho,5,chelsea,CHE,MID,4.1,0.7,,2020-09-14T21:30:11.281378Z,a,41,0.1,8.7,4.1,137,186,166,51,115,91,167,88,2,1260200,1260367,100.0,100.0,-1,1,-3,3,0.0,0.2,47,5090,19471,3,2,3,8,0,2,0,4,166,,,,,2.0,
132,107,Mateo Kovacic,Kovacic,5,chelsea,CHE,MID,1.8,1.0,,2020-11-07T22:30:21.934477Z,a,22,0.2,4.2,0.2,267,152,214,113,96,113,243,114,0,27314,35335,100.0,100.0,0,0,-2,2,0.0,0.5,53,262,786,0,1,2,13,0,0,0,0,117,,,,,,
133,109,Antonio Rüdiger,Rüdiger,5,chelsea,CHE,DEF,4.0,0.3,,,a,8,0.1,1.8,0.6,335,398,314,129,152,104,368,135,0,28117,143498,,,0,0,-5,5,0.0,-0.2,45,628,1362,0,0,1,1,0,0,0,0,39,,,,,,
134,110,Kurt Zouma,Zouma,5,chelsea,CHE,DEF,5.2,1.8,,,a,78,0.3,13.4,21.3,15,253,85,1,68,6,69,12,4,2353829,850203,,,-1,1,8,-8,0.0,1.3,58,27686,182345,4,0,6,17,0,0,0,6,337,,,,,,
135,111,Emerson Palmieri dos Santos,Emerson,5,chelsea,CHE,DEF,3.5,1.0,,,a,7,0.2,1.5,0.1,396,371,391,156,137,151,415,156,0,8440,16295,,,0,0,-3,3,0.0,0.5,47,170,499,0,0,1,0,0,0,0,0,24,,,,,,
136,112,Kepa Arrizabalaga,Arrizabalaga,5,chelsea,CHE,GKP,2.0,0.0,,2020-10-23T13:00:21.237423Z,a,6,0.0,1.3,0.6,334,566,556,23,58,56,392,23,0,44225,166956,100.0,100.0,0,0,-3,3,0.0,-0.5,47,129,750,0,0,0,6,0,0,8,0,40,,,,,,
137,113,N'Golo Kanté,Kanté,5,chelsea,CHE,MID,2.2,1.5,Suspended until 19 Jan,2021-01-03T19:00:21.934960Z,s,38,0.3,7.8,2.8,85,59,288,29,40,147,105,58,0,205633,359777,0.0,100.0,0,0,-1,1,0.0,1.0,49,1836,22170,0,1,6,21,0,0,0,0,245,,,,,,
138,114,Hakim Ziyech,Ziyech,5,chelsea,CHE,MID,4.4,0.3,,2020-12-05T23:00:19.905378Z,a,35,0.0,4.3,2.3,223,72,183,88,50,100,157,83,2,1572326,1610103,100.0,75.0,0,0,1,-1,0.0,-0.2,81,6540,9584,1,3,3,6,0,0,0,6,117,2.0,,,,,
139,116,Andreas Christensen,Christensen,5,chelsea,CHE,DEF,0.4,0.3,Unknown - 75% chance of playing,2021-01-08T18:00:21.829181Z,d,2,0.1,0.4,0.2,285,382,317,111,144,106,342,124,0,9663,24667,75.0,,0,0,-3,3,0.0,-0.2,47,182,381,0,0,0,10,0,0,0,0,53,,,,,,
140,117,Timo Werner,Werner,5,chelsea,CHE,FWD,4.0,2.2,,2020-09-15T00:00:14.393762Z,a,68,0.2,7.4,11.7,65,56,10,10,6,7,17,7,1,1382509,3750754,100.0,100.0,0,0,-3,3,0.0,1.7,92,4213,65535,4,5,6,18,0,0,0,5,230,,,,,1.0,
141,118,Tammy Abraham,Abraham,5,chelsea,CHE,FWD,4.3,3.5,,,a,60,0.5,8.3,2.8,93,158,30,13,25,15,49,15,1,319763,438233,,,0,0,-3,3,0.0,3.0,72,9459,25093,6,2,5,9,0,0,0,8,216,,,,,,
142,119,Christian Pulisic,Pulisic,5,chelsea,CHE,MID,2.8,2.2,,2020-12-12T22:00:13.289919Z,a,28,0.3,3.4,2.2,239,139,45,97,89,23,95,55,0,407225,964497,100.0,100.0,0,0,-3,3,0.0,1.7,82,3208,12717,1,1,3,11,0,0,0,0,94,,,,,,
143,120,Mason Mount,Mount,5,chelsea,CHE,MID,3.6,2.5,,,a,58,0.4,8.5,4.8,51,5,42,15,4,21,15,9,1,605116,837549,,,-1,1,-2,2,0.0,2.0,68,6095,36289,1,5,4,20,0,0,0,5,263,1.0,,1.0,,,
144,121,Fikayo Tomori,Tomori,5,chelsea,CHE,DEF,0.0,0.0,,,a,0,0.0,0.0,0.2,379,430,560,147,172,211,416,157,0,7806,23817,,,0,0,-3,3,0.0,-0.5,47,174,369,0,0,0,2,0,0,0,0,8,,,,,,
145,122,Callum Hudson-Odoi,Hudson-Odoi,5,chelsea,CHE,MID,3.1,2.2,,2020-12-07T14:00:21.712069Z,a,25,0.4,4.4,0.3,217,108,141,86,72,79,160,85,0,32336,52143,100.0,100.0,0,0,-3,3,0.0,1.7,57,1458,1168,2,1,1,2,0,0,0,1,105,5.0,,,,,
146,123,Reece James,James,5,chelsea,CHE,DEF,4.2,0.5,Hamstring injury - Unknown return date,2020-12-28T22:30:16.209052Z,i,55,0.1,10.8,7.7,77,28,134,28,6,23,54,8,2,1836723,1813168,0.0,0.0,-1,1,1,-1,0.0,0.0,51,728,164131,1,2,4,15,0,0,0,9,266,4.0,,2.0,,,
147,124,Billy Gilmour,Gilmour,5,chelsea,CHE,MID,1.0,0.3,,2020-08-15T10:00:11.591471Z,a,2,0.1,0.5,0.1,411,393,510,175,185,201,431,185,0,7781,12282,100.0,100.0,0,0,-1,1,0.0,-0.2,44,562,564,0,0,0,0,0,0,0,0,10,,,,,,
148,232,Benjamin Chilwell,Chilwell,5,chelsea,CHE,DEF,5.2,2.5,,2020-12-21T22:30:15.840480Z,a,73,0.4,12.0,21.5,40,30,74,9,8,3,40,2,1,3215790,1721465,100.0,100.0,0,0,6,-6,0.0,2.0,61,39530,137925,2,4,5,15,0,0,0,7,302,3.0,,,,,
149,490,Thiago Thiago,Thiago Silva,5,chelsea,CHE,DEF,4.4,2.8,,2020-11-19T14:30:27.680277Z,a,53,0.5,9.5,4.1,46,279,185,11,83,42,149,38,1,401422,364252,100.0,100.0,0,0,1,-1,0.0,2.3,56,7364,30942,2,0,5,14,0,0,0,3,261,,,,,,
150,500,Kai Havertz,Havertz,5,chelsea,CHE,MID,2.7,1.8,,2020-11-04T19:30:18.058353Z,a,40,0.2,4.9,2.7,193,84,127,78,58,68,137,72,0,550647,1259963,100.0,100.0,0,0,-3,3,0.0,1.3,82,838,6635,1,3,3,10,0,0,0,0,142,,,3.0,,,
151,548,Edouard Mendy,Mendy,5,chelsea,CHE,GKP,3.9,2.7,,2020-10-09T00:00:14.848511Z,a,51,0.5,10.0,6.6,161,605,601,19,66,65,291,19,0,861794,452591,100.0,100.0,-1,1,1,-1,0.0,2.2,51,10242,55047,0,0,6,12,0,0,23,0,238,,,,,,
152,593,Karlo Ziger,Ziger,5,chelsea,CHE,GKP,0.0,0.0,,,a,0,0.0,0.0,0.9,483,464,440,48,23,19,488,48,0,51858,14682,,,0,0,0,0,0.0,-0.5,40,7598,2658,0,0,0,0,0,0,0,0,0,,,,,,
153,605,Faustino Anjorin,Anjorin,5,chelsea,CHE,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,554,543,531,211,212,209,558,211,0,270,168,,,0,0,0,0,0.0,-0.5,45,44,31,0,0,0,0,0,0,0,0,0,,,,,,
154,108,Michy Batshuayi,Batshuayi,6,crystal_palace,CRY,FWD,2.0,0.3,,2020-09-27T12:30:10.890923Z,a,20,0.1,3.5,0.6,333,201,123,38,31,39,250,37,0,56315,168613,100.0,100.0,0,0,-3,3,-0.2,0.3,57,917,1321,0,2,1,9,0,0,0,0,45,,,,,,
155,125,Gary Cahill,Cahill,6,crystal_palace,CRY,DEF,1.2,0.2,Hamstring injury - 50% chance of playing,2020-12-24T14:00:15.266963Z,d,6,0.0,1.3,0.1,288,281,290,112,84,94,318,107,0,12981,15026,50.0,0.0,0,0,0,0,-0.1,0.0,45,41,619,0,0,0,12,0,0,0,0,64,,,,,,
156,126,Wayne Hennessey,Hennessey,6,crystal_palace,CRY,GKP,0.0,0.0,Muscle injury - Unknown return date,2020-10-15T01:00:16.946989Z,i,0,0.0,0.0,0.3,498,479,460,56,31,27,503,56,0,6591,42830,0.0,0.0,0,0,-2,2,0.0,0.0,43,48,627,0,0,0,0,0,0,0,0,0,,,,,,
157,127,Mamadou Sakho,Sakho,6,crystal_palace,CRY,DEF,1.0,0.0,Thigh injury - 75% chance of playing,2021-01-08T23:00:20.006701Z,d,4,0.0,0.9,0.2,359,402,367,138,156,140,399,148,0,26023,27117,75.0,100.0,0,0,-1,1,-0.4,0.0,44,412,397,0,0,0,8,0,0,0,0,33,,,,,,
158,128,Vicente Guaita,Guaita,6,crystal_palace,CRY,GKP,3.1,3.8,,,a,52,0.8,10.8,3.3,26,575,567,11,59,57,181,11,2,379759,360839,,,0,0,-2,2,3.3,3.8,48,9411,11454,0,0,2,29,1,0,50,6,276,,,,,,
159,129,James Tomkins,Tomkins,6,crystal_palace,CRY,DEF,3.3,1.7,,2020-11-06T15:00:15.437586Z,a,10,0.4,2.2,0.1,367,417,390,141,166,150,405,151,0,4778,2899,100.0,100.0,0,0,0,0,1.2,1.7,45,1303,527,0,0,1,4,0,0,0,2,40,,,,,,
160,130,James McArthur,McArthur,6,crystal_palace,CRY,MID,2.5,3.0,,,a,38,0.6,7.3,0.1,117,93,274,41,63,140,151,81,0,6017,15118,,,0,0,-3,3,2.5,3.0,52,753,334,0,2,3,19,0,0,0,3,187,,,,,,
161,131,James McCarthy,McCarthy,6,crystal_palace,CRY,MID,1.8,0.0,,2020-10-14T10:00:21.275991Z,a,9,0.0,2.1,1.0,331,302,355,144,163,168,356,159,0,117861,221376,100.0,100.0,-1,1,-2,2,-0.5,0.0,43,2081,3410,0,0,1,5,0,0,0,0,47,5.0,,,,,
162,132,Christian Benteke,Benteke,6,crystal_palace,CRY,FWD,2.7,2.2,,2021-01-02T17:30:14.117437Z,a,32,0.4,5.8,0.7,209,177,44,26,28,22,101,24,1,86223,60544,100.0,100.0,0,0,0,0,1.7,2.2,55,5060,9511,3,1,0,10,0,0,0,3,83,,,,,,
163,133,Cheikhou Kouyaté,Kouyaté,6,crystal_palace,CRY,MID,2.5,2.2,,,a,43,0.4,8.6,0.5,58,231,145,17,138,82,134,70,0,78257,74332,,,0,0,0,0,1.7,2.2,50,1900,2061,1,0,2,26,0,0,0,2,224,,,,,,
164,134,Joel Ward,Ward,6,crystal_palace,CRY,DEF,2.8,2.2,,2020-10-29T14:30:19.985440Z,a,22,0.5,5.1,0.8,207,242,351,80,59,130,281,90,0,72005,151156,100.0,100.0,0,0,-2,2,1.7,2.2,43,5432,2126,0,1,2,12,0,0,0,2,111,,,,,,
165,135,Martin Kelly,Kelly,6,crystal_palace,CRY,DEF,0.0,0.0,Calf injury - Unknown return date,2020-12-04T19:00:20.235749Z,i,0,0.0,0.0,0.3,493,474,450,192,193,179,498,193,0,9339,75880,0.0,0.0,0,0,-4,4,0.0,0.0,41,53,754,0,0,0,0,0,0,0,0,0,,,,,,
166,136,Connor Wickham,Wickham,6,crystal_palace,CRY,FWD,0.0,0.0,Muscle injury - Unknown return date,2020-09-06T03:00:11.034332Z,i,0,0.0,0.0,0.6,527,511,495,60,64,63,532,64,0,47086,100672,0.0,0.0,0,0,-1,1,0.0,0.0,44,3295,2528,0,0,0,0,0,0,0,0,0,,,,,,
167,137,Andros Townsend,Townsend,6,crystal_palace,CRY,MID,3.4,2.3,,,a,51,0.4,8.9,1.4,80,15,114,24,12,61,46,27,0,388336,380017,,,0,0,-3,3,1.8,2.3,57,1965,4490,1,3,3,15,0,0,0,6,206,2.0,,4.0,,,
168,138,Luka Milivojevic,Milivojevic,6,crystal_palace,CRY,MID,1.2,1.7,,2021-01-03T17:30:23.119822Z,a,16,0.3,2.9,0.2,242,116,229,99,78,117,213,100,0,8280,58555,100.0,100.0,0,0,-4,4,1.2,1.7,56,142,536,0,0,1,19,0,0,0,0,118,3.0,,1.0,,1.0,
169,139,Patrick van Aanholt,van Aanholt,6,crystal_palace,CRY,DEF,1.8,0.7,,2020-08-15T10:00:11.682747Z,a,18,0.1,3.3,0.6,211,122,131,82,26,22,161,42,0,124842,92127,100.0,100.0,0,0,-1,1,0.2,0.7,54,1569,7470,0,2,0,20,0,0,0,0,140,4.0,,2.0,,2.0,
170,140,Jordan Ayew,Ayew,6,crystal_palace,CRY,FWD,2.3,0.8,,2020-10-18T17:30:11.950512Z,a,30,0.1,5.4,1.5,277,252,90,33,40,35,224,36,0,133470,476878,100.0,100.0,0,0,-4,4,0.3,0.8,56,4189,4435,1,1,2,16,0,0,0,2,79,,,,,4.0,
171,141,Wilfried Zaha,Zaha,6,crystal_palace,CRY,MID,5.9,2.8,,2020-11-23T19:30:19.179983Z,a,89,0.4,12.0,20.9,30,55,11,10,38,4,16,10,3,3664486,2947696,100.0,100.0,0,0,4,-4,2.3,2.8,74,45135,115482,8,3,2,26,0,0,0,11,227,,,,,3.0,
172,142,Jeffrey Schlupp,Schlupp,6,crystal_palace,CRY,MID,2.9,3.7,Hamstring injury - Unknown return date,2021-01-02T17:30:14.150779Z,i,44,0.7,8.1,0.1,127,103,66,46,68,37,76,45,1,14341,17217,0.0,100.0,0,0,-1,1,0.0,3.7,54,328,959,2,1,4,17,0,0,0,3,121,,,,,,
173,143,Max Meyer,Meyer,6,crystal_palace,CRY,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,576,567,557,225,226,223,579,225,0,2050,4440,,,0,0,-3,3,-0.5,0.0,47,62,101,0,0,0,0,0,0,0,0,0,,,,,,
174,144,Jairo Riedewald,Riedewald,6,crystal_palace,CRY,MID,2.0,1.2,,2020-10-24T17:00:21.697186Z,a,28,0.3,6.4,1.6,233,194,262,92,121,133,260,122,1,247844,154043,100.0,100.0,0,0,-1,1,0.7,1.2,44,4560,10589,1,0,2,12,0,0,0,1,103,,,,,,
